app,category,rating,reviews,price,size_bytes,store
Cathay Pacific,TRAVEL_AND_LOCAL,3.3,4069,0.0,50000000,google
Cx File Explorer,TOOLS,4.7,175,0.0,4000000,google
cx-33wifi,FAMILY,4.4,63,0.0,7000000,google
CX-WiFi720P,FAMILY,3.1,47,0.0,5000000,google
CX-60,FAMILY,3.1,19,0.0,94000000,google
ACTIVEON CX & CX GOLD,VIDEO_PLAYERS,3.3,439,0.0,35000000,google
CX North America,BUSINESS,3.9,10,0.0,55000000,google
CX-10DS,FAMILY,3.4,12,0.0,11000000,google
CX-37,FAMILY,3.9,13,0.0,12000000,google
Avaya CX,BUSINESS,4.4,21,0.0,21000000,google
TI-Nspire CX Calculator Manual,FAMILY,3.9,11,4.99,27000000,google
CX_WiFiUFO,SPORTS,3.7,818,0.0,5000000,google
CX watcher,FAMILY,4.5,4,0.0,30000000,google
Theme For Techno Camon CX,PERSONALIZATION,4.7,42,0.0,10000000,google
Theme for Tecno Camon CX / C8,LIFESTYLE,4.6,147,0.0,9000000,google
Oración CX,LIFESTYLE,5.0,103,0.0,3000000,google
CX-40,FAMILY,3.0,2,0.0,33000000,google
Ring,COMMUNICATION,3.9,517,0.0,35000000,google
cx advance call blocker,PERSONALIZATION,5.0,3,0.0,3000000,google
CX Ram Booster,TOOLS,3.9,12,0.0,2000000,google
CXmodel-ufo,FAMILY,3.8,19,0.0,12000000,google
Secret Codes For Android,TOOLS,3.6,6060,0.0,592000,google
Absolute RC Heli Simulator,SPORTS,3.9,654,4.99,50000000,google
WiFi FPV,FAMILY,3.8,316,0.0,19000000,google
go41cx,FAMILY,4.8,171,10.0,1000000,google
Freecell CY,GAME,4.0,387,0.0,1000000,google
Cytus II,GAME,4.7,16851,1.99,81000000,google
Cy-Reader,FAMILY,4.8,17,0.0,15000000,google
Cy-Fair FCU Mobile Banking,FINANCE,4.7,439,0.0,13000000,google
Cytus,GAME,4.7,541732,0.0,20000000,google
Cy-Ranch,NEWS_AND_MAGAZINES,4.5,27,0.0,7000000,google
Recycling Cy,LIFESTYLE,4.0,47,0.0,4000000,google
CY.SEND Online Top Up,FINANCE,3.2,191,0.0,10000000,google
Alpha Bank CY,FINANCE,4.7,39,0.0,20000000,google
Cy Messenger,COMMUNICATION,4.5,4,0.0,8000000,google
Igitabo cy'Indirimbo,FAMILY,4.5,93,0.0,1000000,google
Doctor Finder CY,MEDICAL,4.9,57,0.0,6000000,google
Eshopcy.com.cy,SHOPPING,4.2,182,0.0,4000000,google
Cy-Fair VFD EMS Protocols,MEDICAL,5.0,2,0.0,20000000,google
Cy-Fair Christian Church,LIFESTYLE,5.0,2,0.0,9000000,google
Shadowverse CCG,GAME,4.2,47340,0.0,61000000,google
CY Digital Net,SHOPPING,4.7,3,0.0,5000000,google
Cymath - Math Problem Solver,FAMILY,4.5,10159,0.0,6000000,google
Rewards,FINANCE,3.8,57,0.0,4000000,google
Army of Heroes,FAMILY,4.5,85015,0.0,46000000,google
Math Solver,FAMILY,4.3,2250,0.0,30000000,google
Cyprus Bus Companion,MAPS_AND_NAVIGATION,3.9,112,0.0,1000000,google
Cyprus Police,SOCIAL,4.2,226,0.0,15000000,google
foody Cyprus - online ordering,SHOPPING,4.5,214,0.0,1000000,google
Death Dragon Knights RPG,FAMILY,4.1,11179,0.0,19000000,google
Bank Of Cyprus,FINANCE,4.1,1514,0.0,12000000,google
Map of Cyprus offline,TRAVEL_AND_LOCAL,4.6,470,0.0,21000000,google
McDelivery Cyprus,FOOD_AND_DRINK,3.3,60,0.0,25000000,google
CZ-USA,LIFESTYLE,4.5,11,0.0,3000000,google
CZ File Manager,TOOLS,2.2,876,0.0,8000000,google
Security Camera CZ,HOUSE_AND_HOME,4.4,137,0.0,19000000,google
Šmelina .cz inzeráty inzerce,SHOPPING,3.9,117,0.0,9000000,google
Alzashop.com,SHOPPING,4.5,32014,0.0,18000000,google
KFC CZ,LIFESTYLE,2.8,1189,0.0,18000000,google
Skylink Live TV CZ,FAMILY,3.3,2802,0.0,15000000,google
Mapy.cz - Cycling & Hiking offline maps,MAPS_AND_NAVIGATION,4.5,56409,0.0,43000000,google
Online TV CZ/SK PRO,VIDEO_PLAYERS,3.1,167,0.99,2000000,google
Rande.cz,SOCIAL,3.2,398,0.0,2000000,google
Breweries (CZ/SK),LIFESTYLE,4.4,1740,0.0,4000000,google
reality.cz,HOUSE_AND_HOME,4.1,1372,0.0,5000000,google
CZ-Help,BOOKS_AND_REFERENCE,5.0,2,0.0,1000000,google
CZ-Cyberon Voice Commander,TOOLS,3.8,131,5.99,3000000,google
HTC Sense Input - CZ,TOOLS,4.3,87,0.0,7000000,google
WebCams,WEATHER,4.6,3963,0.0,23000000,google
Wallpaper.cz,PHOTOGRAPHY,4.9,7,0.0,2000000,google
CZ Kompas,TOOLS,5.0,2,0.0,3000000,google
MYTO CZ,MAPS_AND_NAVIGATION,2.9,30,0.0,4000000,google
PLAYzone.cz,FAMILY,4.4,14,0.0,7000000,google
Tools & Mi Band,HEALTH_AND_FITNESS,4.4,15753,3.49,13000000,google
TeeTime.cz,SPORTS,4.6,1641,0.0,6000000,google
What is my IP address,TOOLS,4.5,4228,0.0,656000,google
Windguru Lite,WEATHER,4.0,9307,0.0,5000000,google
Da Fit,SPORTS,3.5,1151,0.0,8000000,google
Dan the Man: Action Platformer,GAME,4.8,528550,0.0,73000000,google
Ghost Detector,FAMILY,3.5,35337,0.0,7000000,google
"Face Filter, Selfie Editor - Sweet Camera",PHOTOGRAPHY,4.7,142758,0.0,22000000,google
Master for Minecraft(Pocket Edition)-Mod Launcher,TOOLS,4.6,2674051,0.0,26000000,google
King of Math,FAMILY,4.4,766,2.99,14000000,google
Translate: text & voice translator,TOOLS,4.3,122010,0.0,7000000,google
The Zueira's Voice,TOOLS,4.7,136540,0.0,3000000,google
Battery Calibration,TOOLS,4.4,134412,0.0,11000000,google
Thuglife Video Maker,FAMILY,3.5,38824,0.0,12000000,google
MadLipz,FAMILY,4.6,171017,0.0,13000000,google
Soccer FC,SPORTS,3.9,6289,0.0,33000000,google
Geometry Dash SubZero,GAME,4.6,260527,0.0,49000000,google
Escaping the Prison,FAMILY,4.2,419375,0.0,31000000,google
Quiz TRUE or FALSE,GAME,4.6,2464,0.0,34000000,google
Glam Doll Salon - Chic Fashion,FAMILY,4.0,93898,0.0,44000000,google
Siren Ringtones,PERSONALIZATION,4.2,42190,0.0,11000000,google
Peppa Pig: Party Time,FAMILY,3.8,52,2.99,55000000,google
COOKING MAMA Let's Cook!,FAMILY,4.3,528917,0.0,59000000,google
Knife Hit,GAME,4.5,462614,0.0,60000000,google
The Visitor,GAME,4.1,39895,0.0,25000000,google
Just Dance Now,GAME,4.2,794058,0.0,56000000,google
DB Navigator,MAPS_AND_NAVIGATION,4.0,119685,0.0,20000000,google
SQLite DB Reader,TOOLS,3.6,301,0.0,2000000,google
DB Browser,TOOLS,3.3,236,0.0,221000,google
Sound Meter,TOOLS,4.7,88993,0.0,1000000,google
DRAGON BALL LEGENDS,GAME,4.6,338742,0.0,48000000,google
db.Mobil App,LIBRARIES_AND_DEMO,4.5,23,0.0,31000000,google
DB Streckenagent,MAPS_AND_NAVIGATION,3.9,4569,0.0,7000000,google
dB: Sound Meter Pro,TOOLS,4.3,31,0.0,228000,google
dB Sound Level Meter,TOOLS,3.9,203,0.0,2000000,google
DB Sound Meter: Measure Noise Level- Decibel Meter,TOOLS,4.3,824,0.0,2000000,google
ACCDB MDB DB Manager Pro - Editor for MS Access,PRODUCTIVITY,3.1,19,8.99,4000000,google
Scale Models DB,TOOLS,4.4,9,2.99,33000000,google
DB Train Simulator,FAMILY,3.7,6514,0.0,72000000,google
DB Tools,FAMILY,4.6,37,0.0,3000000,google
dB Meter - measure sound & noise level in Decibel,TOOLS,4.6,154,0.0,6000000,google
DB LINK RGB,TOOLS,2.7,7,0.0,5000000,google
"10,000 Quotes DB (Premium)",BOOKS_AND_REFERENCE,4.1,70,0.99,3000000,google
Guide for DB Xenoverse,BOOKS_AND_REFERENCE,4.2,459,0.0,11000000,google
DB Transport,MAPS_AND_NAVIGATION,1.9,179,0.0,10000000,google
DB Stay Connected,BUSINESS,4.6,17,0.0,9000000,google
Guide for DB Xenoverse 2,BOOKS_AND_REFERENCE,4.4,121,0.0,8000000,google
DB Customer Connect,BUSINESS,4.2,100,0.0,6000000,google
Patron DB,TOOLS,3.9,64,0.0,4000000,google
DB Event App,SOCIAL,2.4,37,0.0,37000000,google
DB HOME,LIFESTYLE,5.0,5,0.0,3000000,google
Bowers & Wilkins DB Subwoofers,TOOLS,3.9,21,0.0,11000000,google
DB Busradar NRW,MAPS_AND_NAVIGATION,3.7,78,0.0,3000000,google
DB Pickles,BUSINESS,5.0,5,0.0,14000000,google
DB for Fallout Shelter,FAMILY,4.0,3323,0.0,47000000,google
LC-DB,PHOTOGRAPHY,3.0,1,3.49,2000000,google
dB Sound Meter,TOOLS,4.1,29,0.0,2000000,google
DB for Hustle Castle,FAMILY,4.8,21,0.0,49000000,google
DB Ultra Saiyan Battle,GAME,4.5,33,0.0,44000000,google
Preferences Manager and SQLite DB Viewer,TOOLS,3.5,13,0.0,3000000,google
SW-DB,TOOLS,4.5,954,0.0,7000000,google
DC Legends: Battle for Justice,FAMILY,4.5,355613,0.0,59000000,google
Injustice 2,GAME,4.3,504765,0.0,36000000,google
Injustice: Gods Among Us,GAME,4.4,2440877,0.0,32000000,google
FANDOM for: DC,FAMILY,4.4,6715,0.0,9000000,google
DC Super Hero Girls™,FAMILY,4.3,43090,0.0,95000000,google
LEGO Batman: DC Super Heroes,FAMILY,4.2,2557,4.99,5000000,google
Ultimate DC Challenge,GAME,4.5,937,0.0,35000000,google
LEGO® DC Mighty Micros,FAMILY,4.3,139545,0.0,63000000,google
Justice League Action Run,GAME,4.3,22333,0.0,9000000,google
Marvel and DC Wallpapers,PERSONALIZATION,4.2,249,0.0,91000000,google
DC Comics Amino,SOCIAL,4.9,117,0.0,63000000,google
Quiz DC,GAME,1.4,33,0.0,3000000,google
Batman: Gotham’s Most Wanted!,FAMILY,4.0,16190,0.0,88000000,google
"Superheroes, Marvel, DC, Comics, TV, Movies News",COMICS,5.0,34,0.0,12000000,google
MARVEL Contest of Champions,GAME,4.3,2468915,0.0,92000000,google
DC Universe Quiz,GAME,4.3,11,0.0,23000000,google
DC HSEMA,BOOKS_AND_REFERENCE,3.8,38,0.0,7000000,google
DC Universe Online Map,TOOLS,4.1,1186,0.0,6000000,google
DC Public Library,BOOKS_AND_REFERENCE,4.2,20,0.0,3000000,google
MARVEL Strike Force,FAMILY,4.3,166312,0.0,91000000,google
Vote 4 DC,TOOLS,4.1,46,0.0,6000000,google
Villains vs Superheroes,FAMILY,4.3,128,0.0,22000000,google
DC Rider,MAPS_AND_NAVIGATION,3.6,258,0.0,6000000,google
Power Rangers: Legacy Wars,GAME,4.3,264755,0.0,91000000,google
MARVEL Future Fight,FAMILY,4.6,2354042,0.0,72000000,google
DC Metro Transit - Free,TRAVEL_AND_LOCAL,4.4,6895,0.0,10000000,google
DC N COMPANY ENTERTAINMENT RADIO!,FAMILY,5.0,22,0.0,2000000,google
Results for DC Lottery,FAMILY,4.4,160,0.0,8000000,google
FOX 5 DC,NEWS_AND_MAGAZINES,4.5,1440,0.0,12000000,google
Driver Permit Test Prep DC DMV Driver's License Ed,FAMILY,4.7,78,0.0,11000000,google
DC-014,PHOTOGRAPHY,5.0,3,0.0,16000000,google
DC Metro,MAPS_AND_NAVIGATION,3.4,59,0.0,1000000,google
DC Trails-Hop On Hop Off Tours,TRAVEL_AND_LOCAL,3.1,16,0.0,18000000,google
DC Metro Transit,TRAVEL_AND_LOCAL,4.5,339,2.99,10000000,google
AC DC Power Monitor,LIFESTYLE,5.0,1,3.04,1000000,google
McClatchy DC Bureau,NEWS_AND_MAGAZINES,4.3,80,0.0,8000000,google
AutoScout24 - used car finder,AUTO_AND_VEHICLES,4.4,186648,0.0,42000000,google
wetter.com - Weather and Radar,WEATHER,4.2,189310,0.0,38000000,google
Your Freedom VPN Client,COMMUNICATION,4.0,74497,0.0,5000000,google
Speed Camera Radar,MAPS_AND_NAVIGATION,4.1,54034,0.0,5000000,google
WDAMAGE: Car Crash Engine,GAME,3.8,47386,0.0,96000000,google
Babbel – Learn Languages,FAMILY,4.3,267787,0.0,21000000,google
APUS File Manager (Explorer),TOOLS,4.1,498894,0.0,10000000,google
Offroad Police Car DE,FAMILY,4.3,9149,0.0,80000000,google
Easy Language Translator,TOOLS,4.3,191621,0.0,6000000,google
Word Search multilingual,GAME,4.2,32849,0.0,1000000,google
Love Collage - Photo Editor,PHOTOGRAPHY,4.3,251686,0.0,31000000,google
Heavy Bus Simulator,FAMILY,4.4,252006,0.0,26000000,google
"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,483782,0.0,20000000,google
Love Fonts for FlipFont,PERSONALIZATION,3.9,28694,0.0,2000000,google
Racing in Car 2,GAME,4.3,234589,0.0,38000000,google
Escape the Prison Room,FAMILY,3.5,113183,0.0,36000000,google
Bike Racing 3D,GAME,4.2,951435,0.0,14000000,google
Satellite Director,TOOLS,4.1,45610,0.0,176000,google
Truck Driver Cargo,GAME,4.1,257531,0.0,44000000,google
Anime Love Story Games: ✨Shadowtime✨,FAMILY,4.7,198480,0.0,82000000,google
Checkers,GAME,4.5,375996,0.0,3000000,google
Scratch Logo Quiz. Challenging brain puzzle,GAME,3.3,152102,0.0,18000000,google
Myth Defense 2: DF,FAMILY,4.2,17108,0.0,8000000,google
Myth Defense 2: DF Platinum,FAMILY,4.6,1764,3.99,8000000,google
DF@realtime,BUSINESS,4.3,24,0.0,8000000,google
DF Night Selfies,PHOTOGRAPHY,4.3,194,0.0,1000000,google
DF Coaching,SPORTS,4.0,1,0.0,3000000,google
Digital Falak,TOOLS,4.7,3408,0.0,15000000,google
The Divine Feminine App: the DF App,LIFESTYLE,5.0,8,0.0,6000000,google
DF Glue Board,PARENTING,5.0,1,0.0,27000000,google
DF-Server Mobile,PRODUCTIVITY,4.9,17,0.0,76000000,google
Red Transporte DF,MAPS_AND_NAVIGATION,4.3,11100,0.0,15000000,google
Periscope - Live Video,SOCIAL,4.0,479939,0.0,15000000,google
Droidbug BusyBox Advance PRO,TOOLS,4.5,2,3.99,3000000,google
PDF Reader – PDF Editor 2018,TOOLS,4.1,1648,0.0,36000000,google
Fix Error Google Playstore,BOOKS_AND_REFERENCE,4.3,18,0.0,5000000,google
DG Coupon,SHOPPING,3.7,668,0.0,1000000,google
Penny Finder,SHOPPING,4.2,470,2.99,4000000,google
DG - Digital Coupons - Free Coupon and Discount,SHOPPING,3.6,38,0.0,1000000,google
DG Surveyor,BUSINESS,3.6,5,8.99,6000000,google
DG Smart life,TOOLS,2.1,14,0.0,28000000,google
Krazy Coupon Lady,SHOPPING,4.7,10318,0.0,32000000,google
DG UPnP Player Free,VIDEO_PLAYERS,3.2,39,0.0,12000000,google
Penny Puss,TOOLS,3.0,19,4.99,22000000,google
DG Mobile,GAME,4.3,59,0.0,1000000,google
Go Go Coupons - Free Coupon and Discount,SHOPPING,3.0,4,0.0,1000000,google
ZombieVital DG,FAMILY,4.3,10,12.99,20000000,google
DJ Electro Mix Pad,FAMILY,3.9,53301,0.0,7000000,google
DG Screen Recorder,VIDEO_PLAYERS,3.3,12,0.0,2000000,google
DG Video Editor,VIDEO_PLAYERS,4.0,486,0.0,2000000,google
The DG Buddy,BUSINESS,3.7,3,2.49,11000000,google
Roland DG Mobile Panel,TOOLS,2.8,27,0.0,34000000,google
Destroy Gunners Σ,GAME,4.4,10786,0.0,21000000,google
DG-App,TOOLS,5.0,1,0.0,4000000,google
Can I pack that? - DG App,TRAVEL_AND_LOCAL,3.9,58,0.0,22000000,google
DG Phone Call Task Switcher,PRODUCTIVITY,4.2,43,0.0,34000,google
DG Fitness,HEALTH_AND_FITNESS,4.8,6,0.0,14000000,google
Sharaf DG,SHOPPING,4.0,7006,0.0,12000000,google
Coupon Mob - Discount Coupons,SHOPPING,3.0,2,0.0,1000000,google
DG Users,PRODUCTIVITY,4.5,8,0.0,3000000,google
DG Cars,TRAVEL_AND_LOCAL,2.6,122,0.0,11000000,google
Free coupons and vouchers,FINANCE,5.0,4,0.0,5000000,google
DG OFF - 100% Free Coupons & Deals,SHOPPING,5.0,1,0.0,1000000,google
Digoo·Cloud,TOOLS,4.1,543,0.0,26000000,google
DG ग्राम / Digital Gram Panchayat,NEWS_AND_MAGAZINES,4.5,53,0.0,5000000,google
DG TV,NEWS_AND_MAGAZINES,5.0,3,0.0,5000000,google
DHgate-Shop Wholesale Prices,SHOPPING,4.5,104068,0.0,37000000,google
DEER HUNTER CLASSIC,GAME,4.4,3941129,0.0,77000000,google
DEER HUNTER RELOADED,GAME,4.3,314774,0.0,43000000,google
DH Pineapple Poker OFC,GAME,4.2,1878,0.0,20000000,google
DH UFO,FAMILY,3.0,4,0.0,8000000,google
Galaxy Defense,FAMILY,4.1,78142,0.0,17000000,google
Call of Mini™ Dino Hunter,GAME,4.2,326042,0.0,10000000,google
Castle Defense 2,FAMILY,4.2,35172,0.0,34000000,google
Dungeon Rush,FAMILY,4.0,28633,0.0,81000000,google
Treasure Defense,FAMILY,4.1,3527,0.0,35000000,google
Car Crash III Beam DH Real Damage Simulator 2018,GAME,3.6,151,0.0,100000000,google
The Lost Lands:DH Lite,FAMILY,4.3,1130,0.0,48000000,google
DH-UFO,FAMILY,5.0,1,0.0,59000000,google
Daddyhunt: Gay Dating,SOCIAL,3.9,6450,0.0,14000000,google
Tiny Defense,FAMILY,4.1,29387,0.0,16000000,google
Toys Defense: Horror Land,FAMILY,3.8,168,0.0,24000000,google
D-H Pharmacy,LIFESTYLE,5.0,6,0.0,2000000,google
DEER HUNTER CHALLENGE,GAME,3.7,38767,0.0,4000000,google
Kingdom in Chaos,FAMILY,4.3,5623,0.0,28000000,google
Desperate Housewives: The Game,FAMILY,4.2,10440,0.0,27000000,google
Dinosaur War,FAMILY,4.3,157997,0.0,27000000,google
DH News,NEWS_AND_MAGAZINES,2.5,81,0.0,6000000,google
Bike Unchained,SPORTS,4.3,83545,0.0,23000000,google
Bike 3D Configurator,SPORTS,4.3,34062,0.0,85000000,google
Castle Defense : Invasion,FAMILY,4.2,1484,0.0,41000000,google
Defender,GAME,4.6,152395,0.0,14000000,google
Avenger Legends,FAMILY,4.0,3715,0.0,94000000,google
DrivingTest,FAMILY,2.9,975,0.0,45000000,google
Texas HoldEm Poker Deluxe,GAME,4.5,396090,0.0,26000000,google
Idle Heroes,FAMILY,4.7,417197,0.0,99000000,google
Wallpapers DH 4K,PERSONALIZATION,3.8,23,0.0,5000000,google
Deck Heroes: Legacy,GAME,4.7,466495,0.0,52000000,google
Shred! Downhill Mountainbiking,GAME,3.9,41683,0.0,63000000,google
Pocket Heroes,FAMILY,4.5,96658,0.0,26000000,google
"Free phone calls, free texting SMS on free number",SOCIAL,4.5,412888,0.0,35000000,google
Phone Tracker : Family Locator,SOCIAL,4.3,231446,0.0,5000000,google
Meme Generator Free,FAMILY,4.4,303394,0.0,53000000,google
Stop Smoking - EasyQuit free,HEALTH_AND_FITNESS,4.8,39068,0.0,4000000,google
FIFA Soccer,SPORTS,4.2,3909032,0.0,51000000,google
My Photo Keyboard,PHOTOGRAPHY,4.1,211620,0.0,20000000,google
Archery Physics Objects Destruction Apple shooter,GAME,4.5,6026,0.0,39000000,google
Story Saver for Instagram,PHOTOGRAPHY,4.5,41331,0.0,5000000,google
Cameringo+ Filters Camera,PHOTOGRAPHY,4.6,28107,2.99,5000000,google
Whoscall - Caller ID & Block,COMMUNICATION,4.4,552635,0.0,29000000,google
Cooking in the Kitchen,FAMILY,4.1,217736,0.0,87000000,google
Automatic Call Recorder,TOOLS,4.3,1648515,0.0,7000000,google
Fancy Pants Adventures,GAME,4.7,55952,0.0,61000000,google
Shopee: No.1 Belanja Online,SHOPPING,4.2,609186,0.0,30000000,google
Lep's World 3 🍀🍀🍀,GAME,4.3,771001,0.0,52000000,google
Robbery Bob,GAME,4.5,617732,0.0,44000000,google
Video Downloader - for Instagram Repost App,VIDEO_PLAYERS,4.8,332623,0.0,4000000,google
Nyan Cat: Lost In Space,GAME,4.5,371318,0.0,90000000,google
"Quik – Free Video Editor for photos, clips, music",VIDEO_PLAYERS,4.7,696665,0.0,91000000,google
Euro Truck Driver (Simulator),FAMILY,4.4,860078,0.0,30000000,google
DJ Mix Effects Simulator,FAMILY,4.1,5997,0.0,20000000,google
3D DJ – Music Mixer with Virtual DJ,FAMILY,4.3,796,0.0,28000000,google
Virtual DJ Mixer,TOOLS,4.2,2013,0.0,16000000,google
Mix Virtual DJ 2018,TOOLS,4.2,2925,0.0,16000000,google
Resources For Virtual DJ,FAMILY,3.6,21095,0.0,7000000,google
DK 15 Minute Language Course,FAMILY,2.8,21,0.0,57000000,google
DK Readers,FAMILY,3.9,30,0.0,16000000,google
Eyewitness Travel Phrase Book,FAMILY,3.8,10,0.0,25000000,google
DK Quiz,GAME,4.4,1628,0.0,34000000,google
DK Virtual Reality,FAMILY,3.7,42,0.0,29000000,google
Bilingual Dictionary Audio App,BOOKS_AND_REFERENCE,2.7,68,0.0,87000000,google
Super DK vs Kong Brother Advanced Free Classic,GAME,3.8,66,0.0,38000000,google
English for Everyone,FAMILY,3.2,429,0.0,18000000,google
DK Live - Sports Play by Play,SPORTS,3.9,255,0.0,19000000,google
DK Eyewitness Audio Walks,TRAVEL_AND_LOCAL,2.3,9,0.0,70000000,google
DK Pittsburgh Sports,SPORTS,4.1,556,0.0,3000000,google
LineStar For DK,SPORTS,4.3,1387,0.0,14000000,google
Visuelles Wörterbuch Audio-App,FAMILY,3.1,192,0.0,66000000,google
Fodbold DK Pro,SPORTS,4.6,315,2.99,4000000,google
10 Minutes a Day Times Tables,FAMILY,4.1,681,0.0,48000000,google
dk Verk,BUSINESS,4.4,9,0.0,31000000,google
e-Boks.dk,PRODUCTIVITY,3.2,6752,0.0,3000000,google
Account Class-11 Solutions (D K Goel),FAMILY,4.5,663,0.0,25000000,google
Dating.dk,SOCIAL,3.7,2111,0.0,11000000,google
Account Class-12 Solutions (D K Goel) Vol-1,FAMILY,4.4,708,0.0,33000000,google
Salah Widget (DK+Malmo),LIFESTYLE,4.5,532,0.0,6000000,google
PK and DK Audio App,FAMILY,5.0,2,0.0,3000000,google
dk,FAMILY,4.8,5,0.0,1000000,google
Account Class-12 Solutions (D K Goel) Vol-2,FAMILY,4.6,124,0.0,23000000,google
DK Browser,COMMUNICATION,4.0,1,0.0,2000000,google
Discovery K!ds Play!,FAMILY,4.1,19388,0.0,35000000,google
Transport DK,MAPS_AND_NAVIGATION,4.1,204,0.0,11000000,google
DK Murali,SOCIAL,4.8,65,0.0,7000000,google
GirlTalk.dk,SOCIAL,4.3,3,0.0,5000000,google
NY mobilbank DK - Danske Bank,FINANCE,2.8,851,0.0,30000000,google
Advanced Download Manager Pro,TOOLS,4.7,6505,2.99,2000000,google
GetThemAll Any File Downloader,TOOLS,4.2,91186,0.0,6000000,google
Download All Files,TOOLS,3.8,120494,0.0,2000000,google
Download Manager Pro FREE,PRODUCTIVITY,3.8,637,0.0,7000000,google
Download Manager,TOOLS,3.8,79132,0.0,2000000,google
Download Video Free,FAMILY,4.0,39682,0.0,6000000,google
Fast Download Manager,TOOLS,4.0,18478,0.0,1000000,google
DL Hughley,FAMILY,4.6,12,0.0,10000000,google
Turbo Download Manager (and Browser),TOOLS,4.0,32879,0.0,3000000,google
D.L. Evans Bank Mobile Banking,FINANCE,4.3,85,0.0,30000000,google
The DL Hughley Show,FAMILY,4.3,23,0.0,11000000,google
Download Blazer,TOOLS,3.9,34612,0.0,2000000,google
DL Image Manager,PRODUCTIVITY,5.0,2,0.99,1000000,google
Download Manager For Android Free,TOOLS,4.0,593,0.0,3000000,google
FrostWire: Torrent Downloader & Music Player,VIDEO_PLAYERS,4.1,253207,0.0,13000000,google
Turbo Downloader,TOOLS,3.9,23348,0.0,3000000,google
Trimble DL,PRODUCTIVITY,4.2,133,0.0,7000000,google
Insave-Download for Instagram,PHOTOGRAPHY,4.3,46242,0.0,5000000,google
+Download 4 Instagram Twitter,SOCIAL,4.5,40467,0.0,22000000,google
Advanced Download Manager Holo,TOOLS,4.4,16192,0.0,1000000,google
G-Download Manager,TOOLS,4.1,802,0.0,9000000,google
Video Downloader,VIDEO_PLAYERS,4.2,58981,0.0,5000000,google
DL Calculator,SPORTS,4.5,177,0.0,1000000,google
Inst Download - Video & Photo,VIDEO_PLAYERS,4.6,148715,0.0,3000000,google
Vuze Torrent Downloader,VIDEO_PLAYERS,4.1,24565,0.0,5000000,google
IDM Internet Download Manager,PRODUCTIVITY,3.9,1322,0.0,4000000,google
TorrDroid - Torrent Downloader,TOOLS,4.7,59632,0.0,10000000,google
Download Manager - File & Video,TOOLS,3.9,8780,0.0,5000000,google
AndStream - Streaming Download,VIDEO_PLAYERS,4.3,38607,0.0,2000000,google
DM Me - Chat,SOCIAL,2.9,90,0.0,30000000,google
DM Screen,BOOKS_AND_REFERENCE,4.4,283,0.0,5000000,google
DM for IG 😘 - Image & Video Saver for Instagram,SOCIAL,3.7,55,0.0,3000000,google
DM for WhatsApp,COMMUNICATION,4.4,25,0.0,2000000,google
Fifth Edition DM Tools,FAMILY,4.1,942,0.0,3000000,google
DM airdisk,TOOLS,2.8,11,0.0,11000000,google
Diabetes mellitus (DM) from zero to hero,MEDICAL,4.9,18,0.0,3000000,google
Auto DM for Twitter 🔥,SOCIAL,3.4,44,0.0,6000000,google
DM HiDisk,TOOLS,2.8,54,0.0,20000000,google
DM EVOLUTION,GAME,2.5,450,0.0,97000000,google
Daily DM,PERSONALIZATION,4.7,51,0.0,259000,google
Dungeons and Dragons DM Tools,BOOKS_AND_REFERENCE,3.1,50,1.99,4000000,google
DM airdisk Pro,TOOLS,3.2,11,0.0,36000000,google
Convert Coordinates DM to DMS,MAPS_AND_NAVIGATION,4.3,15,0.0,164000,google
DM security - Dragon Mobile,TOOLS,3.9,27,0.0,3000000,google
DM 24/7,TOOLS,3.6,7,0.0,16000000,google
DM Storage (for twitter),SOCIAL,3.2,6,0.0,458000,google
DM Tracker,COMMUNICATION,3.5,11,0.0,5000000,google
DM Tuning,SPORTS,3.3,64,0.0,5000000,google
Aster DM Healthcare,MEDICAL,2.4,32,0.0,8000000,google
Fake Chat (Direct Message),SOCIAL,4.4,5985,0.0,5000000,google
Interactive NPC DM Tool,FAMILY,2.8,5,0.99,629000,google
